company,email,industry,city,state,country,originalWebsite,source,status,personalisedColdEmail,mockupEmail,personalizedObservation,salesNote,tags,leadScore,estimatedValue,lowestEstimate,highestEstimate,dateAdded
Grassy Creek Dental,info@grassycreekdental.com,Cosmetic dentistry,Knoxville,TN,USA,https://grassycreekdental.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

One case a month lost that way costs more than a website. Several times over.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Grassy Creek Dental, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;cosmetic-dentistry;TN;convention-email,75,12000,"$6,000","$22,000",06082026
Greenscape Inc,info@greenscapeinc.com,Landscape design build,Raleigh,NC,USA,https://greenscapeinc.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Went through Greenscape Inc's work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

I'd like to build it and show you. One homepage, designed for Greenscape Inc, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;landscape-design-build;NC;convention-email,75,9000,"$5,000","$16,000",06082026
Hagood Homes,info@hagoodhomes.com,Custom home building,Wilmington,NC,USA,https://hagoodhomes.com,cold-outreach,researched,"Subject: they couldn't find their house

Hi [First Name],

Looked at Hagood Homes as a client would in Wilmington: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

Here's my offer. I'll design that page for Hagood Homes and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Hagood Homes, as promised.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;NC;convention-email,75,22000,"$12,000","$35,000",06082026
Harden Custom Homes,info@hardencustomhomes.com,Custom home building,Fort Myers,FL,USA,https://hardencustomhomes.com,cold-outreach,researched,"Subject: they couldn't find their house

Hi [First Name],

Looked at Harden Custom Homes as a client would in Fort Myers: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

Here's my offer. I'll design that page for Harden Custom Homes and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Harden Custom Homes, as promised.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;FL;convention-email,75,22000,"$12,000","$35,000",06082026
Hartford's Kitchen Factory,info@hartfordskitchenfactory.com,Kitchen and bath remodeling,Hartford,CT,USA,https://hartfordskitchenfactory.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Here's my offer. I'll design that page for Hartford's Kitchen Factory and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;kitchen-and-bath-remodeling;CT;convention-email,75,8500,"$4,000","$15,000",06082026
Heavenly Pools,info@myheavenlypools.com,Pool building,Dallas,TX,USA,https://myheavenlypools.com,cold-outreach,researched,"Subject: sorting your pools

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

Here's my offer. I'll design that page for Heavenly Pools and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: Heavenly Pools — built it

Built it. Here.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;pool-building;TX;convention-email,75,10000,"$5,000","$18,000",06082026
Heritage Family Dentistry Knoxville,info@hfdsmiles.com,Cosmetic dentistry,Knoxville,TN,USA,https://hfdsmiles.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Heritage Family Dentistry Knoxville. Got as far as a phone number and a form.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Heritage Family Dentistry Knoxville, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Heritage Family Dentistry Knoxville, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;cosmetic-dentistry;TN;convention-email,75,12000,"$6,000","$22,000",06082026
Hixson Dental Group,info@hixsondentalgroup.com,Cosmetic dentistry,Chattanooga,TN,USA,https://hixsondentalgroup.com,cold-outreach,researched,"Subject: one case a month

Hi [First Name],

Went looking for veneers in Chattanooga the way a patient does. Nine at night, on a phone, three years of putting it off. Found Hixson Dental Group. Couldn't find a case that looked like mine, couldn't find a price, couldn't book.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

I'd like to build it and show you. One homepage, designed for Hixson Dental Group, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: Hixson Dental Group — built it

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;cosmetic-dentistry;TN;convention-email,75,12000,"$6,000","$22,000",06082026
Holland Kitchens and Baths,info@hollandkitchens.com,Kitchen and bath remodeling,West Hartford,CT,USA,https://hollandkitchens.com,cold-outreach,researched,"Subject: quoting jobs that were never real

Hi [First Name],

Looked at Holland Kitchens and Baths the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

I'd like to build it and show you. One homepage, designed for Holland Kitchens and Baths, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;kitchen-and-bath-remodeling;CT;convention-email,75,8500,"$4,000","$15,000",06082026
InVein Aesthetics,info@inveinspa.com,Med spa,Baltimore,MD,USA,https://inveinspa.com,cold-outreach,researched,"Subject: the booking you lost last night

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in Baltimore and I was sold. Then I hit a phone number and office hours.

She doesn't call in the morning. She books the spa that let her book at 9pm.

Booking belongs on the homepage, next to the reviews, working at midnight.

Let me build it for you. A real homepage for InVein Aesthetics, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;med-spa;MD;convention-email,75,10000,"$5,000","$18,000",06082026
Kerry Martin Pools,info@jacksonvillepoolcontractor.com,Pool building,Jacksonville,FL,USA,https://jacksonvillepoolcontractor.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

So here's what I'll do. I'll build Kerry Martin Pools that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Kerry Martin Pools — built it

Built it. Here.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Kevin Kirsch Homes,info@kevinkirschnewhomes.com,Custom home building,Savannah,GA,USA,https://kevinkirschnewhomes.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Went through Kevin Kirsch Homes' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

They don't email to ask. They go and look at the builder whose site let them filter.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

I'd like to build it and show you. One homepage, designed for Kevin Kirsch Homes, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;GA;convention-email,75,22000,"$12,000","$35,000",06082026
Kitchen and Bath Scottsdale,info@kitchenandbathscottsdale.com,Kitchen and bath remodeling,Scottsdale,AZ,USA,https://kitchenandbathscottsdale.com,cold-outreach,researched,"Subject: the tire-kicker problem

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Here's my offer. I'll design that page for Kitchen and Bath Scottsdale and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: Kitchen and Bath Scottsdale — built it

Built it. Here.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;kitchen-and-bath-remodeling;AZ;convention-email,75,8500,"$4,000","$15,000",06082026
Landscaper Construction,info@landscaperconstruction.com,Landscape design build,Boise,ID,USA,https://landscaperconstruction.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Landscaper Construction and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: Landscaper Construction — built it

Here it is.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;landscape-design-build;ID;convention-email,75,9000,"$5,000","$16,000",06082026
Landvision Designs,info@landvisiondesigns.com,Landscape design build,Raleigh,NC,USA,https://landvisiondesigns.com,cold-outreach,researched,"Subject: your gardens, sorted

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

So here's what I'll do. I'll build Landvision Designs that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Landvision Designs — built it

Here it is.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;landscape-design-build;NC;convention-email,75,9000,"$5,000","$16,000",06082026
MAB Homes,info@mabhomesfl.com,Custom home building,Fort Myers,FL,USA,https://mabhomesfl.com,cold-outreach,researched,"Subject: filtering your projects

Hi [First Name],

Went through MAB Homes' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

I'd like to build it and show you. One homepage, designed for MAB Homes, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Here it is — MAB Homes, as promised.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;FL;convention-email,75,22000,"$12,000","$35,000",06082026
Madison Bathroom Remodel,info@madisonbathroomremodel.com,Kitchen and bath remodeling,Madison,WI,USA,https://madisonbathroomremodel.com,cold-outreach,researched,"Subject: quoting jobs that were never real

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

So here's what I'll do. I'll build Madison Bathroom Remodel that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;kitchen-and-bath-remodeling;WI;convention-email,75,8500,"$4,000","$15,000",06082026
Mark Johnson Custom Homes,info@markjohnsoncustomhomes.com,Custom home building,Wilmington,NC,USA,https://markjohnsoncustomhomes.com,cold-outreach,researched,"Subject: filtering your projects

Hi [First Name],

Looked at Mark Johnson Custom Homes as a client would in Wilmington: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

I'd like to build it and show you. One homepage, designed for Mark Johnson Custom Homes, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;NC;convention-email,75,22000,"$12,000","$35,000",06082026
McOmie Dentistry,info@mcomiedentistry.com,Cosmetic dentistry,Chattanooga,TN,USA,https://mcomiedentistry.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for McOmie Dentistry, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want me to build it?

[Sender Name]
Bothmade","Subject: McOmie Dentistry — built it

Built it. Here.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;cosmetic-dentistry;TN;convention-email,75,12000,"$6,000","$22,000",06082026
Medspa of Baltimore,info@medspaofbaltimore.com,Med spa,Baltimore,MD,USA,https://medspaofbaltimore.com,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Looked you up the way a new client does — evening, phone, already decided she wants tox, just picking where. Medspa of Baltimore won on reviews. Then booking meant calling in the morning.

A booking a night walks that way. Silently. No missed call, no voicemail, nothing to review on Monday.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for Medspa of Baltimore, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: built it

Here it is — Medspa of Baltimore, as promised.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;med-spa;MD;convention-email,75,10000,"$5,000","$18,000",06082026
Michael Christian Homes,info@mchbuilder.com,Custom home building,Wilmington,NC,USA,https://mchbuilder.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Looked at Michael Christian Homes as a client would in Wilmington: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build Michael Christian Homes that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is — Michael Christian Homes, as promised.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;NC;convention-email,75,22000,"$12,000","$35,000",06082026
My Favorite Pool Builder,info@myfavoritepoolbuilder.com,Pool building,Jacksonville,FL,USA,https://myfavoritepoolbuilder.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

Here's my offer. I'll design that page for My Favorite Pool Builder and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Should I send it over?

[Sender Name]
Bothmade","Subject: My Favorite Pool Builder — built it

Here it is.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Nouveau Aesthetics,info@nouveauaesthetics.net,Med spa,Tulsa,OK,USA,https://nouveauaesthetics.net,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in Tulsa and I was sold. Then I hit a phone number and office hours.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for Nouveau Aesthetics, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Here it is — Nouveau Aesthetics, as promised.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;med-spa;OK;convention-email,75,10000,"$5,000","$18,000",06082026
Oak Wells Aquatics,info@oakwellsaquatics.com,Pool building,Jacksonville,FL,USA,https://oakwellsaquatics.com,cold-outreach,researched,"Subject: sorting your pools

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

So here's what I'll do. I'll build Oak Wells Aquatics that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is — Oak Wells Aquatics, as promised.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Omaha Med Spa,info@omahamedspa.com,Med spa,Omaha,NE,USA,https://omahamedspa.com,cold-outreach,researched,"Subject: reviews vs booking button

Hi [First Name],

Found Omaha Med Spa at 9pm on my phone, the way your next client will. The reviews sold me in about forty seconds. Then the only way to book was a phone number and a front desk that shut at five.

A booking a night walks that way. Silently. No missed call, no voicemail, nothing to review on Monday.

Treatments priced, bookable in two taps, reviews right beside them.

Here's my offer. I'll design that page for Omaha Med Spa and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Here it is — Omaha Med Spa, as promised.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;med-spa;NE;convention-email,75,10000,"$5,000","$18,000",06082026
OneSource Construction Company,info@one-sourceconstruction.com,Custom home building,Fort Myers,FL,USA,https://one-sourceconstruction.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Went through OneSource Construction Company's portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

They don't email to ask. They go and look at the builder whose site let them filter.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build OneSource Construction Company that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-008;custom-home-building;FL;convention-email,75,22000,"$12,000","$35,000",06082026
