company,email,industry,city,state,country,originalWebsite,source,status,personalisedColdEmail,mockupEmail,personalizedObservation,salesNote,tags,leadScore,estimatedValue,lowestEstimate,highestEstimate,dateAdded
Green Dreams Landscape,info@greendreams-landscapes.com,Landscape design build,San Diego,CA,USA,https://greendreams-landscapes.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Green Dreams Landscape and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;landscape-design-build;CA;convention-email,75,9000,"$5,000","$16,000",06082026
Greenway Landscape Design and Build,info@grnway.com,Landscape design build,San Diego,CA,USA,https://grnway.com,cold-outreach,researched,"Subject: your gardens, sorted

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Greenway Landscape Design and Build and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Greenway Landscape Design and Build, as promised.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;landscape-design-build;CA;convention-email,75,9000,"$5,000","$16,000",06082026
Happe Homes,info@happehomes.com,Custom home building,Des Moines,IA,USA,https://happehomes.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Your work is the sale. I looked at it the way a buyer does and there was no way to narrow it — no budget band, no style, no scope. Forty thumbnails and good luck.

They don't email to ask. They go and look at the builder whose site let them filter.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

Let me build it for you. A real homepage for Happe Homes, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;IA;convention-email,75,22000,"$12,000","$35,000",06082026
Infinity E Pools and Spas,info@infinityepools.com,Pool building,Sacramento,CA,USA,https://infinityepools.com,cold-outreach,researched,"Subject: what does one like mine cost

Hi [First Name],

Looked at Infinity E Pools and Spas the way a homeowner in Sacramento does — trying to find a build that looks like my backyard, at roughly my number. One long scroll, no way to narrow it, no price anywhere.

That's a ninety-thousand-dollar build going to the company that answered the money question first.

Gallery filterable by size, style and budget. A starting number said out loud.

I'd like to build it and show you. One homepage, designed for Infinity E Pools and Spas, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: Infinity E Pools and Spas — built it

Here it is — Infinity E Pools and Spas, as promised.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;pool-building;CA;convention-email,75,10000,"$5,000","$18,000",06082026
Infinity Med-I-Spa,info@med-i-spa.com,Med spa,Huntsville,AL,USA,https://med-i-spa.com,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Looked you up the way a new client does — evening, phone, already decided she wants tox, just picking where. Infinity Med-I-Spa won on reviews. Then booking meant calling in the morning.

A booking a night walks that way. Silently. No missed call, no voicemail, nothing to review on Monday.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for Infinity Med-I-Spa, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;AL;convention-email,75,10000,"$5,000","$18,000",06082026
KDI Kitchens,info@kdiusa.com,Kitchen and bath remodeling,Detroit,MI,USA,https://kdiusa.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Here's my offer. I'll design that page for KDI Kitchens and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: KDI Kitchens — built it

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;kitchen-and-bath-remodeling;MI;convention-email,75,8500,"$4,000","$15,000",06082026
KRM Custom Homes,info@krmcustomhomes.com,Custom home building,Des Moines,IA,USA,https://krmcustomhomes.com,cold-outreach,researched,"Subject: they couldn't find their house

Hi [First Name],

Went through KRM Custom Homes' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

They don't email to ask. They go and look at the builder whose site let them filter.

Sort the work the way buyers actually choose, and put the process where the fear is.

Here's my offer. I'll design that page for KRM Custom Homes and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;IA;convention-email,75,22000,"$12,000","$35,000",06082026
Kind Dermatology and Medical Spa,info@kinddermatology.com,Med spa,Santa Barbara,CA,USA,https://kinddermatology.com,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in Santa Barbara and I was sold. Then I hit a phone number and office hours.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for Kind Dermatology and Medical Spa, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: Kind Dermatology and Medical Spa — built it

Built it. Here.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;CA;convention-email,75,10000,"$5,000","$18,000",06082026
Kitchen World Inc,info@kitchenworldinc.com,Kitchen and bath remodeling,Buffalo,NY,USA,https://kitchenworldinc.com,cold-outreach,researched,"Subject: quoting jobs that were never real

Hi [First Name],

Looked at Kitchen World Inc the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Let me build it for you. A real homepage for Kitchen World Inc, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;kitchen-and-bath-remodeling;NY;convention-email,75,8500,"$4,000","$15,000",06082026
L'Elite Medispa,info@lelitemedispa.com,Med spa,Melville,NY,USA,https://lelitemedispa.com,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in Melville and I was sold. Then I hit a phone number and office hours.

She doesn't call in the morning. She books the spa that let her book at 9pm.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for L'Elite Medispa, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: L'Elite Medispa — built it

Built it. Here.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;NY;convention-email,75,10000,"$5,000","$18,000",06082026
LI Medical Aesthetics,info@limedicalaesthetics.com,Med spa,Merrick,NY,USA,https://limedicalaesthetics.com,cold-outreach,researched,"Subject: your 9pm bookings

Hi [First Name],

Found LI Medical Aesthetics at 9pm on my phone, the way your next client will. The reviews sold me in about forty seconds. Then the only way to book was a phone number and a front desk that shut at five.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Treatments priced, bookable in two taps, reviews right beside them.

So here's what I'll do. I'll build LI Medical Aesthetics that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;NY;convention-email,75,10000,"$5,000","$18,000",06082026
LUKA Design and Build,info@lukabuilders.com,Custom home building,McLean,VA,USA,https://lukabuilders.com,cold-outreach,researched,"Subject: they couldn't find their house

Hi [First Name],

Went through LUKA Design and Build's portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

They don't email to ask. They go and look at the builder whose site let them filter.

Sort the work the way buyers actually choose, and put the process where the fear is.

Here's my offer. I'll design that page for LUKA Design and Build and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;VA;convention-email,75,22000,"$12,000","$35,000",06082026
Landscaping Fort Lauderdale,info@landscapingfortlauderdale.com,Landscape design build,Fort Lauderdale,FL,USA,https://landscapingfortlauderdale.com,cold-outreach,researched,"Subject: your gardens, sorted

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

So here's what I'll do. I'll build Landscaping Fort Lauderdale that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is — Landscaping Fort Lauderdale, as promised.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;landscape-design-build;FL;convention-email,75,9000,"$5,000","$16,000",06082026
Las Vegas Landscape Design,info@lasvegaslandscapedesigners.com,Landscape design build,Las Vegas,NV,USA,https://lasvegaslandscapedesigners.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Went through Las Vegas Landscape Design's work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

I'd like to build it and show you. One homepage, designed for Las Vegas Landscape Design, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;landscape-design-build;NV;convention-email,75,9000,"$5,000","$16,000",06082026
Leisure Pools Myrtle Beach,info@leisurepoolsmyrtlebeach.com,Pool building,Murrells Inlet,SC,USA,https://leisurepoolsmyrtlebeach.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

So here's what I'll do. I'll build Leisure Pools Myrtle Beach that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: Leisure Pools Myrtle Beach — built it

Here it is.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;pool-building;SC;convention-email,75,10000,"$5,000","$18,000",06082026
Lexington Dental,info@lexingtondental.com,Cosmetic dentistry,Lexington,KY,USA,https://lexingtondental.com,cold-outreach,researched,"Subject: your veneer cases

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Lexington Dental. Got as far as a phone number and a form.

One case a month lost that way costs more than a website. Several times over.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

So here's what I'll do. I'll build Lexington Dental that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is — Lexington Dental, as promised.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;cosmetic-dentistry;KY;convention-email,75,12000,"$6,000","$22,000",06082026
Lexington Family Dentistry,info@lexingtonfamilydentistry.org,Cosmetic dentistry,Lexington,KY,USA,https://lexingtonfamilydentistry.org,cold-outreach,researched,"Subject: cases, price, booking

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

That's the biggest case of the month deciding not to call you.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

Here's my offer. I'll design that page for Lexington Family Dentistry and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;cosmetic-dentistry;KY;convention-email,75,12000,"$6,000","$22,000",06082026
Long Island Med Spa,info@longislandmedspa.com,Med spa,Manhasset,NY,USA,https://longislandmedspa.com,cold-outreach,researched,"Subject: she booked somewhere else

Hi [First Name],

Found Long Island Med Spa at 9pm on my phone, the way your next client will. The reviews sold me in about forty seconds. Then the only way to book was a phone number and a front desk that shut at five.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Booking belongs on the homepage, next to the reviews, working at midnight.

I'd like to build it and show you. One homepage, designed for Long Island Med Spa, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Here it is — Long Island Med Spa, as promised.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;NY;convention-email,75,10000,"$5,000","$18,000",06082026
MR Custom Homes,info@mrcustomhomes.com,Custom home building,Arlington,VA,USA,https://mrcustomhomes.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Looked at MR Custom Homes as a client would in Arlington: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build MR Custom Homes that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: MR Custom Homes — built it

Built it. Here.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;VA;convention-email,75,22000,"$12,000","$35,000",06082026
Magleby Construction,info@maglebyconstruction.com,Custom home building,Lindon,UT,USA,https://maglebyconstruction.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Went through Magleby Construction's portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build Magleby Construction that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;UT;convention-email,75,22000,"$12,000","$35,000",06082026
MainBuilt Custom Homes,info@mainbuilt.com,Custom home building,Des Moines,IA,USA,https://mainbuilt.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Went through MainBuilt Custom Homes' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

That's a real project deciding you're not the one, on no evidence either way.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

Let me build it for you. A real homepage for MainBuilt Custom Homes, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: MainBuilt Custom Homes — built it

Here it is — MainBuilt Custom Homes, as promised.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;IA;convention-email,75,22000,"$12,000","$35,000",06082026
Marjos Complete Remodeling,info@marjos.com,Kitchen and bath remodeling,Virginia Beach,VA,USA,https://marjos.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Looked at Marjos Complete Remodeling the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

I'd like to build it and show you. One homepage, designed for Marjos Complete Remodeling, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Marjos Complete Remodeling — built it

Built it. Here.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;kitchen-and-bath-remodeling;VA;convention-email,75,8500,"$4,000","$15,000",06082026
McLean Custom Builders,info@mcleancustombuilders.com,Custom home building,McLean,VA,USA,https://mcleancustombuilders.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Looked at McLean Custom Builders as a client would in McLean: trying to find the project that matches my lot and my number. Gave up before I found it.

They don't email to ask. They go and look at the builder whose site let them filter.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

Let me build it for you. A real homepage for McLean Custom Builders, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: McLean Custom Builders — built it

Built it. Here.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;custom-home-building;VA;convention-email,75,22000,"$12,000","$35,000",06082026
Medloft Spa Huntsville,info@medloftspa.com,Med spa,Huntsville,AL,USA,https://medloftspa.com,cold-outreach,researched,"Subject: the booking you lost last night

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in Huntsville and I was sold. Then I hit a phone number and office hours.

She doesn't call in the morning. She books the spa that let her book at 9pm.

Booking belongs on the homepage, next to the reviews, working at midnight.

Let me build it for you. A real homepage for Medloft Spa Huntsville, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Booking sits on the homepage next to your reviews. Two taps to Thursday at six. That's the part your site can't do tonight.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: is membership what you'd push hardest here, or first-visit tox?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;med-spa;AL;convention-email,75,10000,"$5,000","$18,000",06082026
Modern Landscape Las Vegas,info@modernlandscapelasvegas.com,Landscape design build,Las Vegas,NV,USA,https://modernlandscapelasvegas.com,cold-outreach,researched,"Subject: the inquiry that arrives vague

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Modern Landscape Las Vegas and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Here it is — Modern Landscape Las Vegas, as promised.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;landscape-design-build;NV;convention-email,75,9000,"$5,000","$16,000",06082026
NV Kitchen and Bathroom Remodeling,info@nvkitchenandbath.com,Kitchen and bath remodeling,Virginia Beach,VA,USA,https://nvkitchenandbath.com,cold-outreach,researched,"Subject: quoting jobs that were never real

Hi [First Name],

Looked at NV Kitchen and Bathroom Remodeling the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Let me build it for you. A real homepage for NV Kitchen and Bathroom Remodeling, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-009;kitchen-and-bath-remodeling;VA;convention-email,75,8500,"$4,000","$15,000",06082026
